,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
189,603608,天创时尚,0.569,10.6,10.56,10.62,10.51,10.54,3473600.0,2.7019,36655561.0,22.083,2.186,457286.29702,136274.978
190,603607,京华激光,-5.928,16.98,18.11,18.11,16.34,18.05,680900.0,1.39774,11718727.0,14.765,2.943,216515.376,82716.956112
191,603606,东方电缆,0.103,9.75,9.74,9.84,9.48,9.74,3136440.0,0.63824,30266115.0,60.938,2.931,490578.3909,479132.73915
192,603605,珀莱雅,-2.913,43.32,44.49,44.58,43.08,44.62,672000.0,1.08227,29480052.0,33.323,5.487,872301.4836,268981.6776
193,603603,博天环境,7.543,18.25,17.0,18.25,16.76,16.97,7417078.0,3.15849,129999387.0,35.784,5.041,732865.25,428564.777375
194,603602,纵横通信,-4.234,27.37,28.19,28.58,25.72,28.58,3388402.0,5.1053,92585201.0,30.411,4.677,306544.0,181655.522048
195,603601,再升科技,0.142,7.06,7.07,7.09,6.9,7.05,735764.0,0.1361,5154015.0,24.005,3.035,381676.192216,381676.192216
196,603600,永艺股份,-1.828,7.52,7.66,7.85,7.49,7.66,423500.0,0.16867000000000001,3220864.0,18.8,2.012,227621.0752,188808.43008
197,603599,广信股份,-1.875,12.56,12.76,12.85,12.41,12.8,2163764.0,0.46974000000000005,27231189.0,13.956,1.283,583636.99356,578545.815144
198,603598,引力传媒,-5.791,8.46,8.82,8.92,8.3,8.98,1732500.0,0.6467900000000001,14772649.0,33.84,4.059,228947.058,226612.0134
199,603596,伯特利,-3.635,19.35,19.96,20.08,18.56,20.08,1633433.0,3.99763,31477193.0,25.8,4.179,790565.535,79064.1
200,603595,东尼电子,-2.178,34.13,35.2,35.34,33.45,34.89,653046.0,1.31189,22380432.0,16.813,5.846,487452.8512,169895.59048
201,603590,康辰药业,-3.295,29.64,30.58,30.64,29.3,30.65,886920.0,2.2173,26479405.0,7.429,1.966,474240.0,118560.0
202,603589,口子窖,-1.424,40.85,41.67,41.67,40.0,41.44,995886.0,0.16598000000000002,40681463.0,21.962,4.243,2451000.0,2451000.0
203,603588,高能环境,-1.54,8.31,8.44,8.51,8.25,8.44,1707595.0,0.26095,14253624.0,28.074,2.2439999999999998,548889.000426,543787.325226
204,603587,地素时尚,-1.863,22.12,22.39,22.89,21.72,22.54,984808.0,1.61444,21833418.0,15.688,2.995,887012.0,134932.0
205,603586,金麒麟,-5.022,12.67,13.34,13.34,12.45,13.34,732500.0,0.7317,9385261.0,14.236,1.289,273188.006,126838.247438
206,603585,苏利股份,-1.281,20.81,21.08,21.18,20.6,21.08,342290.0,0.63387,7126103.0,13.873,2.238,374580.0,112374.0
207,603583,捷昌驱动,-2.458,46.04,46.6,47.0,45.36,47.2,1413398.0,4.68013,64938506.0,26.46,3.739,556163.2,139040.8
208,603580,艾艾精工,-2.606,15.32,15.73,15.8,15.03,15.73,449230.0,1.48934,6927297.0,31.93,3.665,142993.816,46209.716
209,603579,荣泰健康,-3.564,28.41,29.88,29.9,27.51,29.46,981120.0,1.90805,28287758.0,17.981,2.771,397740.0,146084.22
210,603578,三星新材,-4.668,18.38,19.21,19.47,17.68,19.28,531200.0,1.6652,9919215.0,27.848,3.057,164592.9,58632.2
211,603577,汇金通,-3.466,9.19,9.52,9.52,9.01,9.52,1370650.0,1.76823,12665492.0,33.725,1.83,160843.38,71236.681089
212,603569,长久物流,-2.574,10.6,10.95,10.95,10.5,10.88,325815.0,0.40627,3468623.0,10.816,2.642,593614.84,85008.59528
213,603568,伟明环保,-0.573,20.83,20.89,21.28,20.71,20.95,809635.0,0.11857000000000001,16977994.0,28.149,5.216,1432518.677,1422297.396
214,603567,珍宝岛,-1.183,11.69,11.92,11.92,11.65,11.83,230602.0,0.027160000000000004,2709571.0,19.058,2.033,992668.04,992668.04
215,603566,普莱柯,0.585,12.03,12.09,12.16,11.91,11.96,497300.0,0.15468,5996130.0,33.417,2.395,389459.22,386759.688
216,603559,中通国脉,-3.066,21.5,22.44,22.45,21.18,22.18,2050050.0,2.57873,44235696.0,101.896,3.856,308123.39505,170921.775
217,603558,健盛集团,0.385,10.43,10.48,10.54,10.36,10.39,877900.0,0.27982,9178635.0,30.676,1.494,434259.672007,327228.957202
218,603557,起步股份,-4.966,6.89,7.24,7.25,6.67,7.25,2007900.0,0.9172600000000001,13960968.0,15.546,2.135,326751.124362,150823.793562
219,603556,海兴电力,-2.519,13.16,13.41,13.59,13.08,13.5,1447047.0,0.8626,19217237.0,8.773,1.329,651621.4796,220763.753392
220,603555,贵人鸟,-6.62,5.36,5.74,5.74,5.23,5.74,3410814.0,0.5426,18531898.0,21.423,1.537,336930.748648,336930.748648
221,603538,美诺华,1.386,19.02,18.7,19.63,18.68,18.76,922980.0,1.03172,17733883.0,47.55,2.451,283652.868,170152.92
222,603536,惠发股份,-2.728,8.2,8.37,8.4,8.1,8.43,843400.0,1.39974,6941978.0,14.138,2.172,137760.0,49408.33494
223,603535,嘉诚国际,-2.291,17.91,18.25,18.37,17.68,18.33,783300.0,1.18538,14051841.0,18.853,1.854,269366.4,118349.28
224,603533,掌阅科技,-5.056,16.9,17.45,17.69,16.6,17.8,1222365.0,0.7492200000000001,20871387.0,51.212,6.218,677690.0,275726.09415
225,603528,多伦科技,-3.673,5.77,5.99,5.99,5.43,5.99,2282600.0,1.2168,13065901.0,35.097,2.509,361830.93,108239.43
226,603527,众源新材,-1.047,10.4,10.55,10.65,10.2,10.51,851000.0,0.7914300000000001,8859848.0,12.53,2.14,181126.4,111827.82208
227,603520,司太立,-4.941,25.01,26.25,26.25,24.0,26.31,407901.0,0.6309400000000001,10211430.0,36.246,3.403,300120.0,161689.65
228,603519,立霸股份,-2.638,8.49,8.63,8.78,8.44,8.72,448341.0,0.20201000000000002,3832779.0,16.264,2.761,188426.946234,188426.946234
229,603518,维格娜丝,-3.288,14.12,14.53,14.57,13.97,14.6,425900.0,0.28551000000000004,6062428.0,11.031,1.119,254942.238116,210627.147616
230,603517,绝味食品,-1.398,38.1,38.69,38.85,37.8,38.64,1123250.0,0.68615,42917080.0,30.238,5.442,1562100.0,623706.144
231,603516,淳中科技,-5.676,19.61,20.73,20.73,19.18,20.79,1272080.0,3.88524,25000910.0,15.085,3.47,256823.11018,64205.84618
232,603515,欧普照明,-4.431,27.39,28.93,28.98,27.35,28.66,1168126.0,0.9172500000000001,32638771.0,23.303,5.184,2071040.220645,348813.564561
233,603508,思维列控,-1.1,42.25,42.72,43.0,41.7,42.72,434386.0,0.27149,18374482.0,51.524,2.5700000000000003,806020.365475,676000.0
234,603507,振江股份,-4.497,23.36,24.45,24.45,22.65,24.46,1005599.0,1.2511,23427014.0,20.017,2.136,299198.1504,187760.81216
235,603506,南都物业,-3.454,21.8,22.57,22.58,21.0,22.58,631840.0,2.4496,13709701.0,17.302,3.668,224920.63672,56230.15918
236,603505,金石资源,-2.379,13.54,13.7,13.79,13.39,13.87,2292136.0,2.04592,31128138.0,38.686,4.198,324960.0,151694.82132
237,603501,韦尔股份,-3.612,29.35,30.1,30.15,28.88,30.45,1529800.0,1.08855,45158149.0,86.324,8.308,1337491.0639,412471.38139
238,603500,祥和实业,-4.553,10.9,11.42,11.43,10.7,11.42,1998040.0,3.96437,21944084.0,14.342,2.383,192276.0,54936.0
239,603499,翔港科技,-3.48,19.69,20.26,20.3,19.41,20.4,942600.0,3.7704,18675250.0,34.013,3.787,199499.8676,49225.0
240,603496,恒为科技,-1.094,23.5,23.9,23.9,23.21,23.76,359497.0,0.47261000000000003,8449492.0,27.332,4.618,333841.0,178756.56405
241,603488,展鹏科技,-3.079,7.24,7.51,7.51,7.16,7.47,782300.0,0.8107700000000001,5690437.0,19.053,1.8679999999999999,151273.284,69858.01428
242,603486,科沃斯,-3.426,48.48,50.5,50.5,47.41,50.2,737522.0,1.83921,35905596.0,46.615,8.467,1939684.8,194404.8
243,603477,振静股份,-5.502,6.87,7.23,7.25,6.66,7.27,2669310.0,2.35181,18497092.0,19.629,2.007,164880.0,77974.5
244,603466,风语筑,-4.0,14.88,15.5,15.5,14.59,15.5,2470314.0,2.80717,36930438.0,10.192,3.193,434423.088,130944.0
245,603458,勘设股份,-2.71,29.8,30.73,30.73,29.68,30.63,970014.0,1.1369,29211865.0,9.371,1.78,375871.77166,254256.48166
246,603456,九洲药业,-4.977,6.3,6.61,6.61,6.24,6.63,738500.0,0.0922,4683613.0,19.091,1.885,507710.17773,504600.74973
247,603444,吉比特,-4.115,153.33,158.42,158.96,151.2,159.91,506897.0,1.22889,78394756.0,17.975,4.108,1102170.155925,632458.80393
248,603429,集友股份,0.222,22.54,22.49,22.7,22.22,22.49,293100.0,0.30037,6591693.0,26.728,7.397,429161.6,219945.32
249,603421,鼎信通讯,-2.761,22.54,23.08,23.08,22.38,23.18,1301367.0,2.345,29342886.0,32.667,4.362,1020824.565894,125086.543694
250,603416,信捷电气,-2.114,21.3,21.75,21.99,20.56,21.76,210200.0,0.59818,4506586.0,24.205,2.946,299392.8,74848.2
251,603399,吉翔股份,-0.513,9.7,9.67,9.89,9.6,9.75,1935494.0,0.38096,18838407.0,23.095,2.187,530348.12953,492809.12953
252,603398,邦宝益智,-2.344,11.25,11.45,11.59,11.05,11.52,1261420.0,0.5958500000000001,14236843.0,38.793,3.732,239371.875,238164.75
253,603396,金辰股份,-4.799,25.79,27.49,27.49,25.4,27.09,557300.0,1.76533,14599256.0,20.282,2.246,194860.644193,81416.897167
254,603393,新天然气,-1.588,29.13,29.55,29.89,28.55,29.6,669800.0,0.7003,19524457.0,17.655,2.257,466080.0,278612.999448
255,603389,亚振家居,-5.537,8.53,9.0,9.0,8.32,9.03,4702855.0,7.46959,40319913.0,30.464,2.211,186772.88,53704.88
256,603388,元成股份,-2.574,9.84,10.07,10.13,9.76,10.1,426475.0,0.5014200000000001,4221064.0,20.936,2.43,203166.48,83692.644
257,603387,基蛋生物,-3.117,26.11,26.78,27.13,25.8,26.95,1197784.0,1.30061,31503932.0,15.18,3.817,485679.016095,240456.877857
258,603386,广东骏亚,-6.298,14.58,15.48,15.49,14.14,15.56,2694539.0,4.75437,39982687.0,36.45,4.53,294224.4,82632.15
259,603385,惠达卫浴,-2.081,8.94,9.13,9.25,8.61,9.13,2037670.0,0.7726400000000001,18240293.0,10.518,1.062,330240.420936,235771.872738
260,603383,顶点软件,1.613,33.38,32.43,33.95,32.43,32.85,1114600.0,1.92116,37023805.0,24.726,4.1370000000000005,401273.6644,193661.14656
261,603380,易德龙,-6.731,14.41,15.29,15.35,13.91,15.45,1451700.0,3.03102,21415373.0,21.191,3.135,230560.0,69016.4068
262,603378,亚士创能,-6.067,12.85,13.66,13.78,12.58,13.68,1210800.0,1.75529,15787955.0,17.847,1.9180000000000001,250318.0,88639.3
263,603377,东方时尚,-3.526,13.68,14.11,14.43,13.65,14.18,1371253.0,0.8317700000000001,18922125.0,24.429,4.531,804384.0,225526.77
264,603369,今世缘,0.297,16.9,16.95,17.29,16.66,16.85,4721007.0,0.37633000000000005,80351030.0,23.666,3.55,2120105.0,2120105.0
265,603368,柳药股份,-0.492,26.27,26.4,26.46,25.99,26.4,298821.0,0.14594000000000001,7831801.0,12.106,1.81,680585.929507,537878.25
266,603367,辰欣药业,-3.379,14.01,14.42,14.42,13.8,14.5,2579694.0,0.8967200000000001,36328193.0,14.443,1.5779999999999998,635147.553,403039.3998
267,603366,日出东方,-2.481,3.93,4.06,4.07,3.82,4.03,3542900.0,0.44286000000000003,13925780.0,57.372,0.898,314400.0,314400.0
268,603365,水星家纺,-3.009,15.15,15.44,15.66,15.02,15.62,3352800.0,3.7848800000000002,51528069.0,12.12,1.94,404005.05,134204.76
269,603363,傲农生物,-0.743,8.02,8.09,8.18,7.93,8.08,2529900.0,1.375,20221295.0,27.655,4.17,341635.96,147562.341088
270,603360,百傲化学,0.137,14.65,14.23,14.74,14.21,14.63,1011352.0,1.28984,14641415.0,19.026,3.586,273480.34,114869.67138
271,603359,东珠生态,-1.493,15.18,15.41,15.46,15.0,15.41,596900.0,0.39026000000000005,9069267.0,11.588,1.9140000000000001,483695.52,232178.52504
272,603358,华达科技,-3.997,11.05,11.44,11.44,10.36,11.51,1415809.0,1.02817,15445620.0,7.837,1.351,346528.0,152160.22822
273,603357,设计总院,-1.758,17.88,18.25,18.25,17.72,18.2,1387900.0,0.8746900000000001,24869434.0,17.192,2.813,580515.960528,283707.960528
274,603356,华菱精工,-6.25,12.45,13.17,13.38,12.08,13.28,1023022.0,1.13367,13075648.0,20.75,2.462,166008.3,112348.8
275,603355,莱克电气,-2.474,21.29,22.1,22.1,21.09,21.83,611350.0,0.15246,13094285.0,23.396,2.438,853729.0,853729.0
276,603348,文灿股份,-3.643,20.63,21.49,21.62,20.1,21.41,1649400.0,2.99891,34267952.0,21.947,2.247,453860.0,113465.0
277,603345,安井食品,-1.51,36.52,37.77,37.77,36.43,37.08,637685.0,0.5190800000000001,23390203.0,37.265,4.314,788978.08,448646.0088
278,603339,四方科技,-3.972,14.99,15.56,15.66,14.06,15.61,529197.0,0.9153100000000001,8012457.0,18.06,1.971,315904.88125,86665.996625
279,603338,浙江鼎力,0.2,65.08,64.34,65.2,63.74,64.95,482884.0,0.19495,31048512.0,37.618,6.371,1612010.25376,1612010.25376
280,603337,杰克股份,0.08,37.38,37.35,37.97,37.17,37.35,384840.0,0.47476,14486505.0,23.363,4.758,1149627.8808,303000.7848
281,603336,宏辉果蔬,-4.42,16.22,16.68,16.97,15.52,16.97,2820490.0,4.10669,46433289.0,34.511,3.488,281181.81,111399.539054
282,603335,迪生力,-4.537,5.26,5.57,5.57,5.1,5.51,2656917.0,1.69834,14114319.0,105.2,3.051,173233.892,82288.492
283,603333,尚纬股份,-1.058,5.61,5.58,5.69,5.58,5.67,1223800.0,0.23974,6886406.0,187.0,2.031,291722.805,286370.865
284,603332,苏州龙杰,-7.155,39.19,38.0,39.78,38.0,42.21,8724211.0,29.33987,337301910.0,25.954,4.93,466118.022,116531.465
285,603331,百达精工,-2.635,14.78,15.15,15.22,14.57,15.18,593700.0,1.8662,8778428.0,26.393,2.668,191006.8174,47020.0574
286,603330,上海天洋,-1.677,19.35,19.32,19.68,18.83,19.68,489721.0,1.5535100000000002,9452264.0,36.509,2.427,150930.0,60997.982175
287,603329,上海雅仕,-4.781,14.34,15.02,15.11,14.13,15.06,854400.0,1.32096,12404479.0,18.385,2.576,189288.0,92751.12
288,603328,依顿电子,0.0,9.87,9.81,9.93,9.7,9.87,1708135.0,0.17213,16739035.0,17.945,2.294,984616.077186,979466.187546
289,603326,我乐家居,-0.474,10.5,10.54,10.72,10.31,10.55,557632.0,0.8663400000000001,5863247.0,17.5,3.008,237287.547,67584.72
290,603323,吴江银行,0.303,6.61,6.55,6.73,6.46,6.59,9376348.0,1.54489,62009103.0,13.22,1.072,957183.739486,401179.375611
291,603322,超讯通信,-3.096,28.8,29.11,29.68,26.8,29.72,1312841.0,2.89434,37602610.0,106.667,6.557,322560.0,130633.73568
292,603321,梅轮电梯,6.273,8.64,7.88,8.69,7.79,8.13,10847386.0,9.34314,90348923.0,27.871,2.599,265248.0,100310.4
293,603320,迪贝电气,-2.54,16.88,17.32,17.32,16.4,17.32,319700.0,0.9836900000000001,5391655.0,30.143,2.753,168800.0,54860.0
294,603319,湘油泵,-3.383,20.85,21.58,21.58,20.3,21.58,367700.0,0.64873,7726576.0,15.219,2.303,168718.2,118178.39214
295,603318,派思股份,-1.537,12.17,12.35,12.43,11.29,12.36,278601.0,0.06928000000000001,3387239.0,81.133,4.76,490818.871109,489431.491109
296,603316,诚邦股份,-3.406,7.09,7.33,7.33,6.8,7.34,1003023.0,0.9545600000000001,7135182.0,18.179,1.74,144125.52,74499.307982
297,603315,福鞍股份,1.954,12.0,11.9,12.36,11.68,11.77,2892609.0,1.31512,34631908.0,274.6,2.675,263941.0812,263941.0812
298,603313,梦百合,-2.581,21.14,21.27,21.65,20.74,21.7,575500.0,0.6988700000000001,12184378.0,32.523,3.098,507360.0,174081.646788
299,603311,金海环境,-0.978,10.12,10.27,10.3,10.04,10.22,394800.0,0.188,4001343.0,26.632,2.827,212520.0,212520.0
300,603309,维力医疗,-4.322,9.74,10.14,10.14,9.51,10.18,676480.0,0.33824000000000004,6635189.0,30.438,2.154,194800.0,194800.0
301,603308,应流股份,-2.5,8.97,9.15,9.2,8.82,9.2,2204900.0,0.5512100000000001,19807931.0,64.071,1.3519999999999999,389077.643877,358808.97
302,603306,华懋科技,-0.712,13.95,13.98,14.16,13.86,14.05,275987.0,0.08989000000000001,3856939.0,10.984,1.9460000000000002,436662.48987,428292.48987
303,603305,旭升股份,1.912,26.65,26.34,26.65,25.54,26.15,1358400.0,2.14721,35665426.0,45.169,7.949,1067599.0,168597.21684
304,603303,得邦照明,-0.988,12.03,12.15,12.24,11.96,12.15,550228.0,0.53944,6628947.0,21.901,1.9420000000000002,490824.0,122706.0
305,603301,振德医疗,-4.38,30.13,31.48,31.7,29.52,31.51,751100.0,3.0044,22933036.0,18.599,2.793,301300.0,75325.0
306,603300,华铁科技,-4.338,4.41,4.6,4.6,4.38,4.61,2727820.0,0.6729700000000001,12147085.0,55.125,1.348,214015.689468,178754.94
307,603299,井神股份,-2.996,5.18,5.35,5.35,5.1,5.34,2741900.0,0.49012000000000006,14294549.0,16.269,1.321,401828.582372,289789.92
308,603298,杭叉集团,-3.233,12.27,12.66,12.66,11.6,12.68,1725281.0,1.01139,21035619.0,15.935,2.033,759334.07886,209308.579053
309,603297,永新光学,-6.776,43.06,45.61,45.61,41.87,46.19,2114055.0,10.06693,92627409.0,25.479,3.615,361704.0,90426.0
310,603289,泰瑞机器,-1.387,7.82,7.85,7.94,7.72,7.93,1118250.0,0.8236100000000001,8735205.0,15.038,2.239,208405.346,106174.941124
311,603288,海天味业,-0.014,72.58,72.7,73.5,71.21,72.59,881738.0,0.032650000000000005,63946066.0,55.405,15.558,19599280.66972,19599280.66972
312,603286,日盈电子,-3.471,13.35,13.76,13.79,13.01,13.83,524671.0,1.1468,7073018.0,30.341,2.747,117581.46,61077.585
313,603283,赛腾股份,-6.373,15.72,16.79,16.82,15.25,16.79,1595067.0,3.98767,25466211.0,19.65,3.612,255864.8508,62880.0
314,603278,大业股份,-2.349,15.8,16.18,16.18,15.55,16.18,1173330.0,1.35593,18658438.0,19.268,2.203,328640.0,136722.456
315,603277,银都股份,-2.464,8.71,8.93,9.04,8.6,8.93,480000.0,0.30691,4224951.0,15.554,2.051,357079.515,136220.916
316,603269,海鸥股份,-4.152,13.62,14.14,14.46,13.28,14.21,577500.0,1.55476,7979847.0,29.609,1.966,124582.14,50590.1961
317,603268,松发股份,-1.524,18.74,19.03,19.35,18.59,19.03,1100180.0,0.88604,20694258.0,36.038,3.824,234507.8624,232692.3312
318,603266,天龙股份,-2.484,13.35,13.78,13.78,13.17,13.69,437200.0,1.2491400000000001,5876403.0,16.688,2.234,186900.0,46725.0
319,603260,合盛硅业,4.367,47.8,46.38,49.0,46.33,45.8,3591055.0,1.3767200000000002,171146813.0,19.274,4.345,3202600.0,1246823.8279
320,603259,药明康德,-1.477,73.37,74.17,74.86,72.88,74.47,1337734.0,1.28383,98548922.0,56.008,7.233,8584746.992382,764504.805372
321,603258,电魂网络,-5.848,14.33,15.22,15.22,13.7,15.22,649145.0,0.5570200000000001,9364486.0,20.768,2.103,348329.341,166998.954
322,603239,浙江仙通,-3.678,9.69,10.03,10.05,9.61,10.06,833000.0,0.9182100000000001,8186242.0,15.381,2.699,262327.68,87907.68
323,603238,诺邦股份,-1.09,19.96,20.11,20.12,19.08,20.18,723200.0,2.41067,14174425.0,44.356,2.9619999999999997,239520.0,59880.0
324,603233,大参林,-2.554,38.92,39.56,40.26,38.89,39.94,259600.0,0.40467000000000003,10257662.0,30.889,5.308,1556838.92,249676.380884
325,603232,格尔软件,-2.974,23.82,24.54,24.54,23.48,24.55,351540.0,0.687,8388199.0,18.905,3.625,203422.8,121886.94
326,603229,奥翔药业,-0.967,11.27,11.38,11.68,11.17,11.38,426300.0,0.7897400000000001,4877386.0,30.459,3.077,180320.0,60835.46
327,603228,景旺电子,-2.644,48.61,49.42,50.06,48.47,49.93,375100.0,0.46258000000000005,18489575.0,30.006,5.359,1997871.0,394168.777722
328,603227,雪峰科技,-2.073,3.78,3.85,3.92,3.7,3.86,3654700.0,0.55484,13932020.0,135.0,2.111,248988.6,248988.6
329,603226,菲林格尔,-1.346,16.86,17.31,17.65,16.65,17.09,935290.0,3.19028,16051272.0,15.906,2.489,196402.8144,49428.15852
330,603225,新凤鸣,-3.46,16.46,17.05,17.12,16.22,17.05,2945905.0,2.47529,49026147.0,6.331,1.7650000000000001,1400519.426454,195894.326454
331,603223,恒通股份,-2.434,10.02,10.26,10.28,9.91,10.27,829694.0,0.49387000000000003,8330614.0,19.269,1.933,202003.2,168336.0
332,603222,济民制药,1.362,14.14,14.05,14.23,13.78,13.95,562480.0,0.17578000000000002,7919071.0,83.176,5.55,452480.0,452480.0
333,603220,贝通信,5.915,34.74,31.99,34.96,31.7,32.8,24352550.0,28.84006,815085077.0,74.726,10.624,1173378.24,293344.56
334,603218,日月股份,-3.988,19.74,20.01,20.58,19.26,20.56,919601.0,0.92488,18267943.0,34.632,2.743,803872.02,196272.9447
335,603214,爱婴室,-4.069,35.13,36.78,36.94,32.96,36.62,584600.0,2.3384,20632912.0,28.104,4.227,351300.0,87825.0
336,603208,江山欧派,-2.202,26.2,26.67,26.67,25.66,26.79,585829.0,1.9010500000000001,15291422.0,14.719,2.011,211738.07982,80738.07982
337,603203,快克股份,-1.835,21.4,21.88,21.98,21.2,21.8,227880.0,0.42267000000000005,4909010.0,19.455,4.207,338763.8618,115377.2119
338,603200,上海洗霸,-2.896,29.17,30.05,30.14,28.86,30.04,251800.0,0.9964400000000001,7380127.0,33.498,3.042,218904.8065,73712.59
339,603199,九华旅游,-1.774,18.27,18.91,18.91,18.18,18.6,154400.0,0.1395,2855471.0,24.36,1.858,202212.36,202212.36
340,603198,迎驾贡酒,-1.701,14.45,14.64,14.8,14.38,14.7,1898600.0,0.23733,27702880.0,17.41,2.849,1156000.0,1156000.0
341,603197,保隆科技,-3.038,18.83,19.45,19.45,18.62,19.42,342240.0,0.3478,6463932.0,11.36,2.269,314507.240831,185290.359674
342,603196,日播时尚,-6.25,9.0,9.61,9.76,8.64,9.6,7523383.0,11.50364,68983572.0,23.136,2.313,216000.0,58860.0
343,603192,汇得科技,-4.921,28.98,30.4,30.6,28.36,30.48,1603150.0,6.01181,47128159.0,21.0,2.83,309120.000966,77280.000966
344,603189,网达软件,-6.227,10.24,10.92,10.92,9.83,10.92,1655400.0,1.50354,17097650.0,60.235,2.831,226099.2,112742.4
345,603188,亚邦股份,-2.922,7.31,7.37,7.44,7.27,7.53,2282700.0,0.39630000000000004,16775733.0,8.409,1.351,421056.0,421056.0
346,603187,海容冷链,-4.789,45.33,47.21,47.85,44.0,47.61,1343300.0,6.7165,61838271.0,22.894,3.936,362640.0,90660.0
347,603186,华正新材,-0.964,20.55,20.18,21.24,19.49,20.75,6036090.0,8.18822,122717829.0,28.542,4.085,268526.85,151487.947965
348,603185,上机数控,-2.686,52.53,53.64,53.98,51.0,53.98,2319439.0,7.3633,122472379.0,26.213,8.11,661878.0,165469.5
349,603183,建研院,-7.582,15.48,16.51,16.51,15.08,16.75,2329980.0,3.1606899999999998,35898242.0,16.826,2.911,193660.992,114114.48102
350,603181,皇马科技,-3.833,17.06,17.73,17.92,16.57,17.74,1544955.0,1.5605600000000002,26810179.0,19.169,2.4859999999999998,341200.0,168894.0
